,number,value,datetime_start,datetime_complete,duration,params_max_depth,params_max_features,params_min_samples_leaf,params_n_estimators,state
687,687,0.46698845136345135,2024-01-04 14:20:11.173084,2024-01-04 14:20:13.267759,0 days 00:00:02.094675,21,0.39999761454963345,7,23,COMPLETE
576,576,0.46650195868945865,2024-01-04 14:16:04.347143,2024-01-04 14:16:05.997827,0 days 00:00:01.650684,21,0.5410174718135371,9,6,COMPLETE
7,7,0.4664415445665446,2024-01-04 13:54:04.664770,2024-01-04 13:54:06.676365,0 days 00:00:02.011595,14,0.7273291756223372,16,21,COMPLETE
847,847,0.46595187220187223,2024-01-04 14:26:05.616344,2024-01-04 14:26:07.555582,0 days 00:00:01.939238,7,0.46939249913133063,9,17,COMPLETE
547,547,0.46528413715913713,2024-01-04 14:15:01.967776,2024-01-04 14:15:04.124132,0 days 00:00:02.156356,26,0.4053759755070535,8,26,COMPLETE
47,47,0.46497252747252743,2024-01-04 13:55:51.950747,2024-01-04 13:55:54.340723,0 days 00:00:02.389976,26,0.6098962610104675,1,33,COMPLETE
664,664,0.464823082010582,2024-01-04 14:19:19.662139,2024-01-04 14:19:21.773165,0 days 00:00:02.111026,21,0.17254832463698339,9,24,COMPLETE
438,438,0.4640027218152218,2024-01-04 14:10:54.417798,2024-01-04 14:10:56.679024,0 days 00:00:02.261226,10,0.32120610817817175,8,30,COMPLETE
630,630,0.4624446733821734,2024-01-04 14:18:04.224581,2024-01-04 14:18:06.358681,0 days 00:00:02.134100,12,0.33191544717546945,8,25,COMPLETE
749,749,0.4624446733821734,2024-01-04 14:22:25.545684,2024-01-04 14:22:27.702760,0 days 00:00:02.157076,15,0.3164276901746897,8,25,COMPLETE
521,521,0.4602029914529915,2024-01-04 14:14:04.636449,2024-01-04 14:14:06.888302,0 days 00:00:02.251853,14,0.40273825870620356,8,30,COMPLETE
807,807,0.45956069393569393,2024-01-04 14:24:34.560281,2024-01-04 14:24:36.641234,0 days 00:00:02.080953,10,0.34384690234622406,8,23,COMPLETE
931,931,0.45914415445665446,2024-01-04 14:29:14.874195,2024-01-04 14:29:17.059804,0 days 00:00:02.185609,10,0.332267797231538,7,25,COMPLETE
73,73,0.4591059981684981,2024-01-04 13:56:51.222927,2024-01-04 13:56:53.216595,0 days 00:00:01.993668,6,0.3255374667094695,10,20,COMPLETE
88,88,0.4588738807488807,2024-01-04 13:57:26.272813,2024-01-04 13:57:28.606032,0 days 00:00:02.333219,11,0.3449162570032523,1,32,COMPLETE
799,799,0.45731901200651204,2024-01-04 14:24:16.106814,2024-01-04 14:24:18.340307,0 days 00:00:02.233493,6,0.32270962404108905,8,27,COMPLETE
699,699,0.45731901200651204,2024-01-04 14:20:37.310087,2024-01-04 14:20:39.503003,0 days 00:00:02.192916,26,0.3251460586742918,8,27,COMPLETE
810,810,0.4571886446886447,2024-01-04 14:24:41.306196,2024-01-04 14:24:43.602285,0 days 00:00:02.296089,8,0.3890575696375943,7,31,COMPLETE
374,374,0.4561711436711437,2024-01-04 14:08:29.388425,2024-01-04 14:08:31.043787,0 days 00:00:01.655362,19,0.433002533394216,8,8,COMPLETE
991,991,0.4561616045991046,2024-01-04 14:31:31.561958,2024-01-04 14:31:33.714311,0 days 00:00:02.152353,20,0.26683050655664586,10,25,COMPLETE
451,451,0.4556878306878307,2024-01-04 14:11:23.506143,2024-01-04 14:11:25.686865,0 days 00:00:02.180722,10,0.34161576168663066,8,27,COMPLETE
817,817,0.4556878306878307,2024-01-04 14:24:56.809870,2024-01-04 14:24:59.021769,0 days 00:00:02.211899,11,0.33500142667960464,8,27,COMPLETE
83,83,0.45550976800976795,2024-01-04 13:57:14.384855,2024-01-04 13:57:16.489667,0 days 00:00:02.104812,9,0.3441539230014322,8,24,COMPLETE
57,57,0.45546525234025226,2024-01-04 13:56:10.997302,2024-01-04 13:56:13.005312,0 days 00:00:02.008010,18,0.3011096099987377,2,16,COMPLETE
916,916,0.45458447802197804,2024-01-04 14:28:42.091459,2024-01-04 14:28:44.154714,0 days 00:00:02.063255,6,0.3499515466220735,12,22,COMPLETE
19,19,0.45286426536426533,2024-01-04 13:54:38.606552,2024-01-04 13:54:41.582354,0 days 00:00:02.975802,6,0.23384312732394807,1,52,COMPLETE
69,69,0.4527974918599918,2024-01-04 13:56:42.733840,2024-01-04 13:56:44.482884,0 days 00:00:01.749044,14,0.4525933433003807,5,10,COMPLETE
60,60,0.4523809523809524,2024-01-04 13:56:17.548695,2024-01-04 13:56:20.048827,0 days 00:00:02.500132,19,0.3508742809279257,3,38,COMPLETE
294,294,0.45210431929181927,2024-01-04 14:05:32.213022,2024-01-04 14:05:34.410043,0 days 00:00:02.197021,18,0.3895970145475059,8,28,COMPLETE
542,542,0.45202482702482705,2024-01-04 14:14:49.707867,2024-01-04 14:14:51.752999,0 days 00:00:02.045132,18,0.32452067784906113,9,21,COMPLETE
36,36,0.4518340455840456,2024-01-04 13:55:23.471643,2024-01-04 13:55:27.076109,0 days 00:00:03.604466,4,0.761631113619097,2,78,COMPLETE
594,594,0.45157013125763124,2024-01-04 14:16:44.290385,2024-01-04 14:16:46.511809,0 days 00:00:02.221424,13,0.40232192080224327,8,28,COMPLETE
76,76,0.4512934981684982,2024-01-04 13:56:57.544449,2024-01-04 13:56:59.595479,0 days 00:00:02.051030,18,0.28063227114245753,7,19,COMPLETE
582,582,0.4504763176638177,2024-01-04 14:16:16.652499,2024-01-04 14:16:18.764484,0 days 00:00:02.111985,20,0.3201163934517986,7,24,COMPLETE
881,881,0.44833320614570615,2024-01-04 14:27:22.733382,2024-01-04 14:27:24.882154,0 days 00:00:02.148772,9,0.3489893129993083,8,26,COMPLETE
504,504,0.4460406491656491,2024-01-04 14:13:25.663454,2024-01-04 14:13:27.947715,0 days 00:00:02.284261,17,0.3300477204359453,7,31,COMPLETE
94,94,0.44415827228327226,2024-01-04 13:57:41.306344,2024-01-04 13:57:43.299275,0 days 00:00:01.992931,8,0.3408609597080575,8,21,COMPLETE
530,530,0.44415827228327226,2024-01-04 14:14:23.910667,2024-01-04 14:14:25.923081,0 days 00:00:02.012414,9,0.350306342073043,8,21,COMPLETE
53,53,0.44278464590964595,2024-01-04 13:56:03.298689,2024-01-04 13:56:05.166056,0 days 00:00:01.867367,10,0.16793061338739396,8,15,COMPLETE
963,963,0.44272741147741146,2024-01-04 14:30:25.884490,2024-01-04 14:30:28.255524,0 days 00:00:02.371034,8,0.1558067836565103,8,29,COMPLETE
466,466,0.442495294057794,2024-01-04 14:11:59.016683,2024-01-04 14:12:01.383696,0 days 00:00:02.367013,11,0.18456445465396826,9,34,COMPLETE
993,993,0.4416399572649573,2024-01-04 14:31:36.140157,2024-01-04 14:31:38.457070,0 days 00:00:02.316913,9,0.39808660973675924,7,29,COMPLETE
55,55,0.4388704466829467,2024-01-04 13:56:07.232570,2024-01-04 13:56:08.870646,0 days 00:00:01.638076,14,0.24664574445113147,9,6,COMPLETE
56,56,0.4364220848595849,2024-01-04 13:56:08.872005,2024-01-04 13:56:10.995899,0 days 00:00:02.123894,8,0.182966052715601,19,25,COMPLETE
51,51,0.432298026048026,2024-01-04 13:56:00.146972,2024-01-04 13:56:01.808371,0 days 00:00:01.661399,16,0.39511802033823495,8,8,COMPLETE
677,677,0.4286159442409442,2024-01-04 14:19:50.062935,2024-01-04 14:19:52.255926,0 days 00:00:02.192991,12,0.2351552634626495,3,26,COMPLETE
995,995,0.42671448921448923,2024-01-04 14:31:40.545457,2024-01-04 14:31:42.785092,0 days 00:00:02.239635,2,0.1748945353300067,11,27,COMPLETE
565,565,0.4266508954008954,2024-01-04 14:15:40.436237,2024-01-04 14:15:42.728216,0 days 00:00:02.291979,9,0.1543156370927577,8,31,COMPLETE
834,834,0.4177986365486365,2024-01-04 14:25:36.720906,2024-01-04 14:25:39.104480,0 days 00:00:02.383574,13,0.4383538650624439,20,31,COMPLETE
899,899,0.41502276658526654,2024-01-04 14:28:05.332042,2024-01-04 14:28:07.113674,0 days 00:00:01.781632,11,0.32575728888707317,8,11,COMPLETE
