,Unnamed: 0.1,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_gll_early_stop_threshold,params_max_depth,params_max_features,params_max_iterations,params_min_impurity_decrease,params_min_samples_leaf,params_min_samples_split,params_model_type,params_n_estimators,params_use_pca,params_use_standardization,state,fold_aucs,feature_importances
1075,,,475,0.5495665049236478,2024-02-16 23:28:01.638923,2024-02-16 23:28:09.281540,0 days 00:00:07.642617,False,absolute_error,0.013278031910244511,35,0.5920628351098439,19,0.0025592794957117774,11,14,RandomForest,93,False,False,COMPLETE,"[0.7244897959183674, 0.7045454545454546, 0.42307692307692313, 0.34615384615384615]","[6.82008398e-03 0.00000000e+00 1.36734357e-03 2.52950806e-02
 4.88941954e-04 0.00000000e+00 8.29767244e-03 5.12240640e-04
 3.43712094e-02 9.14801452e-05 1.39183915e-02 2.19548406e-02
 9.54205728e-04 2.36519352e-03 6.16803229e-02 9.03216163e-04
 1.41906327e-01 6.69183596e-02 1.14198539e-02 5.55421193e-03
 6.67973807e-03 4.40981115e-02 2.61230288e-02 6.40915567e-04
 5.51081165e-02 1.78385085e-03 1.56458147e-02 7.70779097e-03
 3.73886313e-03 0.00000000e+00 4.97490927e-03 4.76630485e-03
 4.33721753e-02 0.00000000e+00 2.28270234e-03 0.00000000e+00
 2.06645952e-02 8.96004878e-04 4.57381941e-03 1.93919912e-02
 4.09655767e-03 0.00000000e+00 2.39337512e-01 1.07136001e-02
 3.31449464e-03 1.51996728e-02 1.45404167e-03 5.71089649e-02
 0.00000000e+00 0.00000000e+00 7.44502229e-04 0.00000000e+00
 2.84851993e-04 4.78093410e-04]"
934,,,334,0.5493542172113601,2024-02-16 23:09:01.223274,2024-02-16 23:09:08.952380,0 days 00:00:07.729106,False,absolute_error,0.01170923950951629,38,0.5433496743699339,24,0.012976329050398352,14,16,RandomForest,91,False,False,COMPLETE,"[0.6173469387755103, 0.44545454545454544, 0.75, 0.3846153846153846]","[0.00000000e+00 0.00000000e+00 3.63531304e-04 3.17098575e-03
 1.69734342e-03 0.00000000e+00 1.08761347e-02 2.09533613e-03
 0.00000000e+00 0.00000000e+00 1.61611216e-03 2.41750721e-02
 8.94696357e-03 1.14517488e-02 2.39688113e-02 0.00000000e+00
 1.21471803e-01 5.41955334e-02 1.92839240e-02 0.00000000e+00
 1.96265100e-02 8.32435939e-02 6.51130192e-03 0.00000000e+00
 4.36584495e-02 0.00000000e+00 3.29993979e-03 4.03186416e-04
 8.25330625e-04 0.00000000e+00 3.05965752e-03 0.00000000e+00
 2.17334383e-02 0.00000000e+00 3.54579649e-03 0.00000000e+00
 1.19170079e-02 3.97557932e-03 4.80230101e-03 0.00000000e+00
 4.26003171e-03 0.00000000e+00 3.89520781e-01 6.88235596e-03
 3.81149385e-02 0.00000000e+00 3.39233160e-03 4.63892019e-02
 0.00000000e+00 1.43003529e-03 0.00000000e+00 2.00949314e-02
 0.00000000e+00 0.00000000e+00]"
1097,,,497,0.5491361317254174,2024-02-16 23:31:03.569745,2024-02-16 23:31:09.464948,0 days 00:00:05.895203,False,absolute_error,0.04740084010451927,39,0.8470040727599213,19,0.009402609970034554,12,16,RandomForest,113,False,False,COMPLETE,"[0.5204081632653061, 0.6136363636363636, 0.7355769230769231, 0.3269230769230769]","[6.02924792e-03 0.00000000e+00 0.00000000e+00 1.03146207e-03
 0.00000000e+00 0.00000000e+00 1.68828461e-03 0.00000000e+00
 1.62085583e-02 0.00000000e+00 7.98329184e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.74297908e-02 0.00000000e+00
 2.14509784e-01 2.17758018e-01 2.73976776e-03 1.04662420e-02
 2.78768434e-02 5.37450389e-03 0.00000000e+00 0.00000000e+00
 7.58047594e-03 0.00000000e+00 5.36370860e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.66257965e-03
 2.07134516e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.09093613e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.72780542e-01 2.26532725e-04
 2.80118509e-04 0.00000000e+00 1.45197996e-03 8.81445041e-02
 0.00000000e+00 9.35348926e-04 1.89335710e-03 4.65263367e-02
 0.00000000e+00 4.35909214e-04]"
389,219.0,109.0,109,0.5488582845725702,2024-02-16 00:15:54.536942,2024-02-16 00:15:58.656359,0 days 00:00:04.119417,True,absolute_error,0.042468445335843,10,0.0852651087333068,31,0.052257273802807,8,14,RandomForest,46,False,False,COMPLETE,"[0.6632653061224489, 0.6090909090909091, 0.5192307692307693, 0.40384615384615385]","[0.00867653 0.01412269 0.         0.         0.01043198 0.00641026
 0.00641026 0.         0.01       0.01733503 0.03441772 0.01278389
 0.02509489 0.0133547  0.02817871 0.00961538 0.05075193 0.04704997
 0.         0.03655983 0.05307305 0.0243375  0.02641176 0.03199275
 0.01034576 0.         0.00710588 0.00641026 0.01235308 0.00941596
 0.0439593  0.00315096 0.01309469 0.03395149 0.02151834 0.00694444
 0.06715465 0.01       0.00469396 0.02115008 0.02971736 0.00694444
 0.11193712 0.01959091 0.02205808 0.         0.01997132 0.01833469
 0.00641026 0.01512725 0.00203552 0.00961538 0.         0.        ]"
390,418.0,,118,0.5487374232909947,2024-02-16 18:43:40.831613,2024-02-16 18:43:48.314077,0 days 00:00:07.482464,False,absolute_error,0.0069792830709101,47,0.6816505981541597,47,0.005714439534772,10,4,RandomForest,37,False,False,COMPLETE,"[0.6836734693877551, 0.5545454545454546, 0.6057692307692308, 0.35096153846153844]","[5.02123093e-03 0.00000000e+00 1.32756074e-03 2.55275445e-02
 3.31987464e-02 9.52922423e-04 0.00000000e+00 8.02851472e-04
 3.03296103e-02 0.00000000e+00 1.74972137e-04 1.63137868e-03
 3.50938013e-04 1.98287760e-02 3.04825590e-02 0.00000000e+00
 1.02156542e-01 1.62069947e-01 2.14535056e-02 2.12103137e-03
 3.69590134e-03 4.16001406e-02 1.56426134e-03 0.00000000e+00
 2.42939942e-02 0.00000000e+00 2.12980786e-02 9.50360556e-04
 3.21656836e-04 0.00000000e+00 6.51343818e-03 1.43506599e-03
 4.79660344e-02 0.00000000e+00 1.24890242e-03 2.07358770e-04
 3.16421942e-02 2.27943440e-03 8.17840849e-03 1.62227773e-03
 0.00000000e+00 0.00000000e+00 2.10157254e-01 0.00000000e+00
 2.18443565e-02 3.08944981e-03 1.67252556e-02 1.05304085e-01
 0.00000000e+00 0.00000000e+00 4.75484071e-04 9.98151903e-03
 0.00000000e+00 1.74972137e-04]"
718,,,118,0.5487374232909947,2024-02-16 18:43:40.831613,2024-02-16 18:43:48.314077,0 days 00:00:07.482464,False,absolute_error,0.006979283070910164,47,0.6816505981541597,47,0.005714439534772056,10,4,RandomForest,37,False,False,COMPLETE,,
391,220.0,84.0,84,0.5487111103182531,2024-02-16 00:13:00.383083,2024-02-16 00:13:07.509533,0 days 00:00:07.126450,True,absolute_error,0.0347819762918331,2,0.1594800476881967,24,0.0517304138829763,4,11,RandomForest,88,False,False,COMPLETE,"[0.653061224489796, 0.6090909090909091, 0.5673076923076923, 0.3653846153846154]","[0.00352301 0.00598634 0.00616922 0.00981226 0.01878839 0.00716879
 0.0193575  0.01406183 0.00553468 0.01512414 0.01245425 0.02086574
 0.0176214  0.01209071 0.04082554 0.00273594 0.06428326 0.04546279
 0.02762297 0.01508739 0.04147169 0.02618596 0.0303811  0.01872092
 0.02141371 0.00820466 0.01540488 0.00960013 0.0095     0.00813854
 0.03859935 0.00678231 0.02977755 0.02121482 0.00407688 0.0094461
 0.04154949 0.00313686 0.01458825 0.01949394 0.02995589 0.01152811
 0.06050713 0.04384488 0.00404864 0.03398907 0.01213629 0.01723999
 0.01162342 0.00690673 0.01161711 0.00598043 0.00486872 0.00349029]"
392,221.0,213.0,213,0.548628157556729,2024-02-16 00:24:53.943261,2024-02-16 00:24:58.656138,0 days 00:00:04.712877,True,absolute_error,0.0452760410641934,9,0.1846655193766593,45,0.0470966695590184,5,15,RandomForest,57,False,False,COMPLETE,"[0.6836734693877551, 0.6454545454545455, 0.5673076923076923, 0.2980769230769231]","[0.00261994 0.01011242 0.0015513  0.00643929 0.01548108 0.00342758
 0.0153043  0.00371543 0.01072683 0.02065564 0.00861292 0.03463436
 0.02506054 0.01912352 0.05770316 0.01044923 0.05034258 0.03440591
 0.02903602 0.01449228 0.03939276 0.00700753 0.01861002 0.02585384
 0.03199213 0.01090292 0.01271982 0.01150279 0.01033394 0.00423332
 0.02269167 0.01623569 0.02183179 0.02413036 0.00258788 0.00778398
 0.0623114  0.00201552 0.00716554 0.01435536 0.03594869 0.00461886
 0.05072271 0.04993943 0.00820503 0.03040026 0.030598   0.02510153
 0.00512278 0.00508079 0.01020408 0.01105902 0.0054462  0.        ]"
931,,,331,0.548416761809619,2024-02-16 23:08:33.963458,2024-02-16 23:08:42.907907,0 days 00:00:08.944449,False,absolute_error,0.009528901682272444,40,0.6250097762347769,21,0.04725943178410924,2,12,RandomForest,107,False,False,COMPLETE,"[0.6326530612244898, 0.6090909090909091, 0.5480769230769231, 0.40384615384615385]","[0.         0.         0.         0.0146038  0.         0.
 0.00821218 0.         0.00092422 0.         0.00047757 0.00526155
 0.         0.05612484 0.07157046 0.         0.13480719 0.05321378
 0.02793098 0.         0.         0.00974144 0.00139417 0.0007672
 0.00526282 0.00216486 0.01093167 0.         0.         0.01190676
 0.00087849 0.0031254  0.03833062 0.         0.         0.
 0.01255624 0.         0.         0.01189458 0.00646032 0.
 0.22478241 0.01802833 0.03885715 0.00679181 0.15654644 0.06645273
 0.         0.         0.         0.         0.         0.        ]"
965,,,365,0.5481259811616955,2024-02-16 23:12:36.348581,2024-02-16 23:12:42.570556,0 days 00:00:06.221975,False,absolute_error,0.027202655144374786,38,0.599205955924791,32,0.014076003378377267,14,7,RandomForest,98,False,False,COMPLETE,"[0.5867346938775511, 0.5, 0.7596153846153847, 0.3461538461538462]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 6.80148751e-03
 0.00000000e+00 0.00000000e+00 3.36293242e-03 8.21046280e-03
 0.00000000e+00 0.00000000e+00 3.20456318e-04 1.77920524e-02
 2.44020371e-03 8.31147366e-03 2.94325786e-02 0.00000000e+00
 1.18538725e-01 5.21634287e-02 1.53746089e-02 0.00000000e+00
 2.23773457e-02 7.21990750e-02 2.67824030e-03 0.00000000e+00
 1.96227888e-02 0.00000000e+00 1.41055093e-02 3.52224575e-04
 1.04529491e-03 0.00000000e+00 3.41926204e-03 0.00000000e+00
 2.64717164e-02 0.00000000e+00 1.59343443e-03 0.00000000e+00
 1.94801150e-02 6.44536430e-04 1.45190996e-02 0.00000000e+00
 2.43116252e-03 0.00000000e+00 3.89694478e-01 4.38924965e-03
 5.36439744e-02 0.00000000e+00 1.36575495e-03 6.53880626e-02
 0.00000000e+00 2.28714167e-03 0.00000000e+00 1.95431232e-02
 0.00000000e+00 0.00000000e+00]"
1152,,,552,0.5475738547167118,2024-02-16 23:39:19.275094,2024-02-16 23:39:25.088346,0 days 00:00:05.813252,False,absolute_error,0.029154510123655043,44,0.6634426920199027,26,0.02575290049525091,12,9,RandomForest,129,False,False,COMPLETE,"[0.596938775510204, 0.6318181818181818, 0.6346153846153846, 0.3269230769230769]","[0.03992007 0.         0.         0.00555107 0.         0.
 0.00968992 0.00247197 0.01496493 0.         0.00444786 0.
 0.         0.04500939 0.06199592 0.         0.15770508 0.05745976
 0.00459701 0.         0.00241533 0.01774447 0.00113863 0.
 0.0056657  0.         0.01192131 0.00710321 0.00041218 0.
 0.00708288 0.0027842  0.0171617  0.         0.00039199 0.
 0.01262591 0.00144127 0.0005918  0.         0.         0.
 0.36361401 0.0028899  0.03806258 0.         0.00954927 0.08913902
 0.         0.00250298 0.         0.         0.         0.00194867]"
393,222.0,225.0,225,0.5474917939203654,2024-02-16 00:25:53.807180,2024-02-16 00:25:57.784365,0 days 00:00:03.977185,True,absolute_error,0.0494439884705937,12,0.0665468858845125,22,0.090656311070189,7,15,RandomForest,61,False,False,COMPLETE,"[0.6836734693877551, 0.6409090909090909, 0.4807692307692308, 0.38461538461538464]","[0.       0.       0.       0.       0.       0.       0.       0.
 0.       0.03125  0.140625 0.       0.       0.       0.       0.
 0.253125 0.05     0.015625 0.       0.078125 0.03125  0.015625 0.
 0.       0.       0.       0.       0.       0.       0.015625 0.
 0.015625 0.       0.       0.       0.09375  0.       0.03125  0.03125
 0.       0.       0.03125  0.065625 0.       0.       0.       0.05
 0.       0.05     0.       0.       0.       0.      ]"
1000,,,400,0.5474873340944769,2024-02-16 23:17:50.334957,2024-02-16 23:18:03.911913,0 days 00:00:13.576956,False,absolute_error,0.018393232123486376,41,0.23008022555585306,27,0.0018452964919061286,13,12,RandomForest,177,False,False,COMPLETE,"[0.653061224489796, 0.5272727272727272, 0.7115384615384616, 0.2980769230769231]","[3.75596626e-03 7.15622250e-04 1.52959564e-03 1.92712502e-02
 3.16501150e-03 4.76817477e-03 3.12376922e-02 3.98652348e-03
 3.07061948e-03 3.08337678e-03 8.64459563e-03 4.49265157e-02
 3.19860312e-03 1.65683592e-02 4.12785525e-02 6.05544274e-03
 6.53206358e-02 5.73825487e-02 1.79694251e-02 1.00169481e-03
 3.00510343e-02 7.35895048e-02 3.17845866e-02 2.78846925e-03
 5.34824722e-02 9.49016841e-03 8.45412117e-03 4.62345219e-03
 1.49267268e-02 1.37906287e-04 8.78225820e-03 5.38325803e-03
 3.12233097e-02 1.79375748e-03 4.36679815e-03 1.59017598e-03
 3.87272360e-02 8.64771447e-03 2.29077365e-02 1.87078228e-02
 2.16719838e-02 1.10687130e-04 1.41144848e-01 2.64647303e-02
 3.20851205e-02 1.26735553e-02 1.82703732e-02 2.64509487e-02
 1.56019174e-04 9.30658648e-04 2.37616009e-03 6.54875957e-03
 7.36943892e-04 1.99049726e-03]"
673,,,73,0.5472518552875696,2024-02-16 18:36:44.339685,2024-02-16 18:36:53.585940,0 days 00:00:09.246255,False,absolute_error,0.010518570635292835,50,0.6096967102070271,21,0.011281071248333756,14,17,RandomForest,118,False,False,COMPLETE,,
394,373.0,,73,0.5472518552875696,2024-02-16 18:36:44.339685,2024-02-16 18:36:53.585940,0 days 00:00:09.246255,False,absolute_error,0.0105185706352928,50,0.6096967102070271,21,0.0112810712483337,14,17,RandomForest,118,False,False,COMPLETE,"[0.5867346938775511, 0.4772727272727273, 0.7403846153846154, 0.38461538461538464]","[0.00000000e+00 2.77802836e-04 0.00000000e+00 1.36733531e-02
 0.00000000e+00 0.00000000e+00 1.35137866e-02 4.85745878e-03
 0.00000000e+00 0.00000000e+00 2.95261759e-04 1.67037330e-02
 1.00295900e-02 1.03852754e-02 2.64197800e-02 0.00000000e+00
 1.18569336e-01 5.52274441e-02 1.68582703e-02 0.00000000e+00
 2.00927179e-02 7.89099911e-02 3.01001503e-03 0.00000000e+00
 2.25048333e-02 0.00000000e+00 3.90023471e-03 5.92771796e-04
 1.26697168e-03 0.00000000e+00 8.98545333e-03 0.00000000e+00
 3.62430025e-02 0.00000000e+00 9.29383395e-04 0.00000000e+00
 2.14811626e-02 1.89801040e-03 2.01809467e-02 0.00000000e+00
 1.78179383e-03 0.00000000e+00 3.61704112e-01 5.51802858e-03
 4.87960072e-02 0.00000000e+00 3.95011383e-03 5.23945154e-02
 0.00000000e+00 4.97614320e-04 0.00000000e+00 1.85512288e-02
 0.00000000e+00 0.00000000e+00]"
395,223.0,243.0,243,0.547209040959041,2024-02-16 00:27:43.875364,2024-02-16 00:27:49.284264,0 days 00:00:05.408900,True,absolute_error,0.0439892460116507,9,0.3901613513814121,24,0.0393717591900416,6,11,RandomForest,66,False,False,COMPLETE,"[0.6428571428571428, 0.5363636363636364, 0.6442307692307693, 0.3653846153846154]","[0.00237281 0.00909113 0.00438596 0.01085683 0.01786842 0.01311623
 0.01881127 0.00451691 0.00468125 0.01068918 0.00569625 0.05840863
 0.00576664 0.00589224 0.03375451 0.01041906 0.10561308 0.03717276
 0.01098397 0.0054362  0.02147755 0.02182634 0.03186265 0.00829925
 0.03572798 0.01101418 0.02197539 0.01007501 0.00701932 0.00227598
 0.04899056 0.00625293 0.04040046 0.00940677 0.00297465 0.00222447
 0.0331669  0.00462873 0.02981599 0.01522636 0.02161095 0.
 0.10404887 0.02936669 0.01189962 0.03785852 0.01161264 0.00763937
 0.00805691 0.00696148 0.00673072 0.00438596 0.00818065 0.00147281]"
655,,,55,0.5467376373626374,2024-02-16 18:33:43.799071,2024-02-16 18:33:54.080900,0 days 00:00:10.281829,False,absolute_error,0.006334798433136837,32,0.675850764532407,72,0.015042201642541018,17,12,RandomForest,130,False,False,COMPLETE,,
396,355.0,,55,0.5467376373626374,2024-02-16 18:33:43.799071,2024-02-16 18:33:54.080900,0 days 00:00:10.281829,False,absolute_error,0.0063347984331368,32,0.675850764532407,72,0.015042201642541,17,12,RandomForest,130,False,False,COMPLETE,"[0.6071428571428572, 0.45, 0.6442307692307692, 0.4855769230769231]","[1.02742901e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.76226274e-03 3.97629927e-04
 8.74845336e-04 0.00000000e+00 2.36142549e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.18654807e-02 0.00000000e+00
 1.38097235e-01 4.26054355e-02 0.00000000e+00 0.00000000e+00
 3.48512286e-02 3.13640234e-02 0.00000000e+00 0.00000000e+00
 2.71086395e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.15677362e-04 0.00000000e+00 9.06143016e-04 0.00000000e+00
 4.57203741e-03 0.00000000e+00 0.00000000e+00 0.00000000e+00
 4.30981482e-02 7.31804662e-04 3.29819199e-03 7.75689266e-04
 1.44590117e-02 0.00000000e+00 5.36063159e-01 0.00000000e+00
 4.16145327e-02 0.00000000e+00 2.49969599e-04 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00]"
959,,,359,0.5467251498501499,2024-02-16 23:11:57.995039,2024-02-16 23:12:03.642967,0 days 00:00:05.647928,False,absolute_error,0.013221875216786243,39,0.6022853446427351,24,0.02538016832821982,12,11,RandomForest,93,False,False,COMPLETE,"[0.5714285714285715, 0.5818181818181818, 0.6634615384615385, 0.3701923076923077]","[0.03579573 0.         0.         0.00585203 0.         0.
 0.04872757 0.00446965 0.01023955 0.         0.00568238 0.00465319
 0.002321   0.01926984 0.0407513  0.00152537 0.18828837 0.05864031
 0.00299524 0.         0.00154015 0.02534768 0.00167018 0.
 0.00455786 0.         0.01392612 0.0048053  0.         0.
 0.00390262 0.0008091  0.03216195 0.00060795 0.         0.
 0.01402905 0.00065926 0.00213795 0.         0.         0.
 0.33640672 0.00328667 0.04495416 0.         0.01176585 0.06765285
 0.         0.         0.         0.         0.         0.00056702]"
1194,,,594,0.5466792136434994,2024-02-16 23:45:06.516012,2024-02-16 23:45:15.010078,0 days 00:00:08.494066,False,absolute_error,0.021816969427739596,39,0.6128092185522156,45,0.00811992932810288,14,12,RandomForest,124,False,False,COMPLETE,"[0.5561224489795918, 0.4863636363636364, 0.7596153846153846, 0.38461538461538464]","[0.00000000e+00 2.19473769e-04 3.37737643e-04 1.10635272e-02
 0.00000000e+00 0.00000000e+00 1.26053519e-02 5.69789329e-03
 0.00000000e+00 0.00000000e+00 5.77170737e-04 1.23334090e-02
 3.52754453e-03 1.08479764e-02 2.11409973e-02 0.00000000e+00
 1.12905026e-01 4.80408772e-02 3.42995704e-02 0.00000000e+00
 2.09258943e-02 8.74832113e-02 3.42794293e-03 0.00000000e+00
 2.81659623e-02 0.00000000e+00 1.00897885e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.90529046e-03 0.00000000e+00
 1.95043944e-02 0.00000000e+00 1.29559822e-03 0.00000000e+00
 1.74434014e-02 1.56159227e-03 1.81808437e-02 0.00000000e+00
 1.00185914e-03 0.00000000e+00 3.68956872e-01 6.30015185e-03
 4.31583883e-02 7.53808914e-04 2.71608863e-03 6.10133510e-02
 0.00000000e+00 4.55007251e-04 0.00000000e+00 2.70639980e-02
 0.00000000e+00 0.00000000e+00]"
1154,,,554,0.5466421970886257,2024-02-16 23:39:32.286443,2024-02-16 23:39:44.625034,0 days 00:00:12.338591,False,absolute_error,0.01280020238434548,41,0.8328284574000281,20,0.013711825514395648,13,12,RandomForest,111,False,False,COMPLETE,"[0.6020408163265306, 0.6181818181818182, 0.5961538461538463, 0.3701923076923077]","[0.         0.         0.         0.         0.         0.
 0.03671978 0.         0.053776   0.         0.         0.
 0.         0.         0.0278369  0.00148099 0.15506817 0.21300153
 0.01968653 0.         0.00090449 0.00748976 0.         0.
 0.07118944 0.         0.0011332  0.         0.         0.
 0.         0.0071945  0.00340528 0.         0.         0.
 0.00065162 0.         0.         0.         0.         0.
 0.29388799 0.00078504 0.00769959 0.         0.         0.0958341
 0.00225506 0.         0.         0.         0.         0.        ]"
397,574.0,,274,0.5463986905951191,2024-02-16 19:05:31.130414,2024-02-16 19:05:38.115344,0 days 00:00:06.984930,False,absolute_error,0.0108556364915306,41,0.7242737725938692,24,0.0125722777928299,11,10,RandomForest,61,False,False,COMPLETE,"[0.5306122448979591, 0.5636363636363636, 0.7451923076923077, 0.34615384615384615]","[0.0100926  0.         0.00091438 0.00909116 0.         0.0002676
 0.00067407 0.         0.01372356 0.         0.         0.00852814
 0.00246614 0.01608405 0.02820512 0.00140781 0.17434064 0.18840196
 0.00362478 0.         0.00462702 0.03340688 0.         0.00263775
 0.01829158 0.00104953 0.0287284  0.         0.         0.
 0.00298545 0.00170699 0.05534733 0.         0.         0.00037365
 0.01642329 0.         0.00192568 0.00231308 0.         0.
 0.26063563 0.         0.00893566 0.         0.00537031 0.07019488
 0.         0.         0.         0.02598487 0.         0.00124002]"
